file_id,time,cell_id,d1,d2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big,pop
203,72,19745,6784,4096,40672,24176,32400,20488,28696,8784,synecho
203,72,19746,11392,20640,24389,7299,32400,11416,20973,2416,synecho
203,72,19749,13456,6256,20112,1672,32400,10507,15509,5024,synecho
203,72,19750,6480,8512,36704,20416,32400,13909,20347,0,synecho
203,72,19759,15488,11360,31179,15469,32400,1021,21877,0,pico
203,72,19763,28000,22640,31037,7955,32416,1085,28280,352,pico
203,72,19767,4400,13120,39632,22240,32400,4403,38709,14800,ultra
203,72,19770,4480,7456,39264,21192,32416,1203,38128,13360,ultra
203,72,19771,32192,23696,35779,18475,32400,1347,32811,7168,ultra
203,72,19772,26016,27392,41864,21293,32400,1829,32320,8512,ultra
203,72,19775,7104,11104,37635,19117,32384,1576,37323,8192,ultra
203,72,19777,17792,26096,33827,12768,32400,2552,31453,8784,pico
203,72,19782,8192,15712,31531,16925,32416,10576,19016,3808,synecho
203,72,19784,3664,11088,30160,9787,32416,13152,22187,3312,synecho
203,72,19785,5072,1056,36208,20123,32400,27221,29717,0,synecho
203,72,19787,4992,4736,12107,0,32400,2776,13368,5408,pico
203,72,19788,23456,32240,33637,18003,32400,2253,26440,8720,pico
203,72,19803,28576,23328,38272,19229,32416,2499,30008,12864,ultra
203,72,19804,12864,22672,21363,4491,32400,5853,5768,0,synecho
203,72,19807,6016,432,39104,22501,32416,26051,28845,1872,synecho
203,72,19808,6816,5088,40957,22464,32400,1157,41971,17616,nano
203,72,19811,9376,9072,34973,18803,32400,2488,38192,16400,ultra
203,72,19812,14336,8352,32184,15717,32400,9077,12925,3232,synecho
203,72,19813,22752,31232,31677,16331,32400,973,28723,2896,pico
203,72,19815,6640,3840,42757,25784,32416,29624,33565,14016,synecho
203,72,19817,15184,9072,17635,2408,32400,1587,23944,5760,pico
203,72,19825,5120,2336,40347,25275,32416,2333,42923,16176,nano
203,72,19826,4976,12816,13749,496,32400,2248,14013,0,pico
203,72,19827,26368,18528,26917,7472,32400,1317,31683,2880,pico
203,72,19831,21712,26368,35920,18621,32400,1989,29741,7680,pico
203,72,19836,7232,14400,40960,23291,32416,1373,34904,13088,ultra
203,72,19841,32544,25376,35984,17808,32400,1429,29099,0,pico
203,72,19844,26672,31600,36869,18779,32400,747,26669,7440,pico
203,72,19845,4128,5888,42435,26080,32416,2213,42256,20720,nano
203,72,19849,27216,17696,30728,11472,32400,2664,30619,8960,pico
203,72,19851,7296,10560,15725,1920,32400,15555,29115,4144,synecho
203,72,19854,6384,6832,38477,19803,32400,2176,42339,13504,nano
203,72,19856,23664,32256,35408,16469,32400,5445,26184,9408,pico
203,72,19860,13696,13472,32896,13157,32416,4117,34821,7328,ultra
203,72,19863,28832,37296,48637,29960,32416,2227,39877,11248,nano
203,72,19864,17136,23728,35381,18237,32400,1467,36120,11488,ultra
203,72,19865,2208,6784,11440,0,32416,0,12355,0,pico
203,72,19869,4224,7120,42384,25171,32400,1800,40189,13920,nano
203,72,19876,8736,12816,45181,28016,32400,3845,43037,12768,nano
203,73,19881,13760,19696,22923,6829,32400,5989,18947,4128,synecho
203,73,19884,5824,208,36461,20669,32416,24189,28584,4112,synecho
203,73,19893,5600,5712,32835,18115,32400,14325,23581,0,synecho
203,73,19894,30800,27520,47888,30797,32400,3635,47139,19424,nano
203,73,19896,31584,40544,42643,23269,32400,3616,28824,6464,pico
203,73,19898,3184,5344,37632,19331,32400,1781,42107,17680,nano
203,73,19899,4752,4608,37667,20619,32400,2965,44515,19808,nano
203,73,19900,12288,5824,30077,18021,32416,1915,34349,7536,pico
203,73,19902,6400,10048,36333,20421,32416,17053,17173,0,synecho
203,73,19904,18912,24240,32544,14629,32416,1757,36035,5536,ultra
203,73,19906,26272,17216,30307,13992,32400,3637,32109,3472,pico
203,73,19913,22640,28640,30515,13973,32400,2149,22131,6768,pico
203,73,19914,27136,17296,25992,6421,32416,7464,15960,0,synecho
203,73,19915,27616,20528,42445,27307,32416,1805,33389,9168,ultra
203,73,19923,4704,5136,38360,21813,32400,992,36296,13712,ultra
203,73,19926,26576,21024,34941,16181,32400,917,27816,4480,pico
203,73,19928,26112,20368,32368,13483,32400,11080,13837,0,synecho
203,73,19933,5456,2416,36869,19501,32400,3021,45219,19008,nano
203,73,19937,13472,5360,23005,8717,32416,3088,39301,12128,ultra
203,73,19940,24032,16752,29819,15293,32400,2805,25349,2256,pico
203,73,19941,19392,28640,26101,9816,32400,989,22149,0,pico
203,73,19943,14928,21968,34432,14131,32400,1501,34733,11408,ultra
203,73,19945,26176,31888,36784,21152,32400,189,25285,3056,pico
203,73,19947,26176,30032,35101,15755,32400,3272,27955,5216,pico
203,73,19948,17728,18288,38229,16837,32416,1213,40819,9968,ultra
203,73,19949,24192,33856,33379,11477,32400,2683,21653,3744,pico
203,73,19950,27520,31360,38280,18555,32400,1840,30085,4144,pico
203,73,19951,10112,224,31840,14693,32416,720,31072,7840,pico
203,73,19952,6704,3744,34707,18493,32432,931,37683,12016,ultra
203,73,19954,35616,33184,46163,25227,32416,1096,23243,0,pico
203,73,19956,29872,25424,39749,22019,32400,2733,31237,3360,pico
203,73,19961,27696,22224,29995,9432,32400,3197,28248,6944,pico
203,73,19964,10272,14352,30211,14875,32416,8896,19163,2048,synecho
203,73,19965,32816,37600,49187,32565,32416,4520,44069,17424,nano
203,73,19969,22160,27648,31411,14693,32400,0,21787,8080,pico
203,73,19974,26704,23824,32411,13323,32416,1424,31725,8432,pico
203,73,19975,29376,24464,36573,18045,32416,1064,31448,4752,pico
203,73,19977,10544,9200,44397,28763,32416,1611,47080,23776,nano
203,73,19978,10496,14272,42629,25219,32416,32301,34667,4704,synecho
203,73,19981,5776,9536,42261,25528,32416,693,44683,18032,nano
203,73,19985,25472,17344,37779,18843,32416,707,31816,10672,ultra
203,73,19986,6032,13552,35973,17947,32400,1685,41829,17552,nano
203,73,19987,30768,33760,47027,29637,32400,1920,29437,6688,ultra
203,73,19989,5968,9152,41896,25376,32432,2664,42680,13152,nano
203,73,19990,13296,17280,39643,21968,32400,2296,34837,17520,ultra
203,73,19992,4416,12592,33573,14181,32400,1125,38845,9472,ultra
203,73,19994,29744,23344,36461,18989,32416,1840,26448,12336,pico
203,73,20002,25280,24784,34781,16248,32400,1592,29765,12352,ultra
203,73,20010,29504,23088,33533,13675,32400,1376,27648,7872,pico
203,73,20011,5520,2224,36120,19933,32400,12683,15816,4336,synecho
203,73,20012,25296,24672,35763,18168,32400,19,24277,16,pico
203,73,20013,6224,4464,31024,15472,32400,15101,22320,8656,synecho
203,73,20015,23616,22416,35872,16056,32416,2371,37715,8736,ultra
203,73,20018,25184,25808,40619,21677,32400,3709,41237,13632,nano
203,73,20019,26656,22000,35661,17563,32400,1461,27381,7504,pico
203,73,20021,24496,28128,32517,11901,32400,1491,26952,10624,pico
203,73,20026,16448,24576,25101,4005,32400,2347,23928,0,pico
203,73,20039,18576,9072,39131,20680,32400,1965,42155,17888,nano
203,73,20048,19456,27760,34192,15581,32400,1848,28667,2224,pico
203,73,20052,20928,18256,37637,19173,32384,3227,31147,6512,pico
203,73,20053,6384,11216,40560,22101,32400,2371,44603,20736,nano
203,74,20056,23904,28880,35736,19797,32400,1693,30653,1088,pico
203,74,20059,23712,27984,32381,16971,32416,16619,16832,576,synecho
203,74,20061,25088,33040,34565,15427,32400,2475,29955,7056,pico
203,74,20062,5392,4048,35957,17587,32400,4416,45541,18080,nano
203,74,20065,23584,16224,38843,20469,32416,2715,43229,19968,nano
203,74,20070,32064,23792,38693,24768,32416,1648,24459,0,pico
203,74,20071,15872,23856,40616,24677,32400,2336,38355,4560,ultra
203,74,20072,21920,19632,37616,18963,32400,2443,27413,6032,pico
203,74,20076,9952,18976,27437,12373,32400,6000,17141,0,synecho
203,74,20077,5648,1296,37883,20091,32400,1691,43675,17808,nano
203,74,20081,14976,17792,30891,13669,32400,1405,30752,400,pico
203,74,20082,25568,23152,32200,11669,32400,1557,29763,8000,pico
203,74,20086,24960,28912,40067,20344,32400,1992,30432,10064,ultra
203,74,20094,8864,1968,26709,9144,32400,8573,18043,0,synecho
203,74,20098,12672,13376,46645,29363,32400,3701,45917,19664,nano
203,74,20099,23120,30880,40067,23968,32400,1381,30579,3424,pico
203,74,20103,34032,24880,37272,19048,32416,2448,28115,7760,pico
203,74,20104,7024,1376,33243,18563,32400,15947,19731,3232,synecho
203,74,20105,8544,7264,28637,16299,32400,1421,36645,4944,pico
203,74,20106,15920,16784,31288,12741,32400,1619,36461,5536,ultra
203,74,20107,30000,23808,33677,11947,32416,3053,25395,7456,pico
203,74,20109,29632,20752,35325,17491,32400,312,25821,6848,pico
203,74,20110,4768,10192,38883,21229,32416,2459,40285,14256,ultra
203,74,20112,28272,23568,54728,38085,32400,3515,60357,33024,nano
203,74,20117,23760,30176,34115,16357,32400,12101,20365,8272,synecho
203,74,20121,23920,24320,32840,13083,32400,2531,35784,7552,ultra
203,74,20122,27328,24544,36901,19571,32416,2568,32011,6832,ultra
203,74,20125,4784,5824,25541,7845,32416,27947,25267,6848,synecho
203,74,20130,23488,24336,53560,37544,32416,47677,32493,8720,nano
203,74,20131,6256,640,37253,21389,32432,2000,46872,19392,nano
203,74,20136,22000,25632,36203,21925,32400,1523,24395,6944,pico
203,74,20139,5024,8400,32040,14504,32400,1605,38864,9728,ultra
203,74,20143,26336,25024,34645,16301,32400,2565,29536,4816,pico
203,74,20149,20800,14704,38195,19851,32416,872,39048,11520,ultra
203,74,20152,26208,31776,35779,18293,32400,2816,31461,11616,ultra
203,74,20156,13168,21152,39523,22453,32400,1883,42360,16880,nano
203,74,20158,25120,22192,30637,14237,32400,7651,19208,0,synecho
203,74,20161,7552,12576,34611,18883,32400,16256,17360,4304,synecho
203,74,20163,21328,11136,23443,5477,32400,1611,14603,4144,pico
203,74,20166,15520,10656,36427,16899,32432,1832,43680,15184,nano
203,74,20167,7008,11792,38203,18805,32400,2341,40757,14736,ultra
203,74,20173,19920,17792,26328,8747,32400,779,21741,9312,pico
203,74,20178,25600,20576,31501,10139,32400,3331,31424,10752,pico
203,74,20182,19328,28432,29048,14525,32400,987,16608,656,pico
203,74,20187,22656,27984,31027,9984,32416,2016,24451,1088,pico
203,74,20188,8288,5728,40360,23648,32400,3272,44491,15088,nano
203,74,20197,27456,17920,31664,13725,32400,453,38149,11504,ultra
203,74,20200,5216,816,36168,20733,32400,13552,20464,6448,synecho
203,74,20203,35520,28768,49517,32208,32416,8861,44605,14992,nano
203,74,20206,26320,18048,37883,18981,32400,2115,36251,9152,ultra
203,74,20207,3984,4432,37360,21808,32416,15992,24675,0,synecho
203,74,20209,6224,2976,40912,23301,32400,1563,43349,19392,nano
203,74,20213,23536,29936,36859,19944,32416,4853,30909,4144,pico
203,74,20224,22272,23504,31904,12632,32400,3488,25053,6624,pico
203,74,20228,5280,1408,25504,8112,32416,5915,8299,0,synecho
203,74,20229,14288,6528,14672,0,32400,1149,12061,0,pico
203,74,20230,18128,25504,24043,8888,32400,4309,12349,0,pico
203,74,20231,19280,12352,31323,13595,32400,3600,33405,13504,ultra
203,74,20237,32608,23712,32997,9683,32416,2331,24352,2160,pico
203,74,20239,26064,16448,23531,5067,32400,8085,13541,2720,synecho
203,74,20240,16544,8208,35883,17725,32416,20995,21640,7648,synecho
203,74,20241,28912,31392,48896,29136,32400,2056,34557,10288,ultra
203,74,20245,27616,23072,32645,13984,32400,2816,21155,2848,pico
203,74,20250,22800,19520,36379,18931,32400,11773,15368,0,synecho
203,74,20255,12512,11792,39581,22085,32400,1896,39976,16368,nano
203,74,20260,7840,17216,46792,29667,32400,1859,45789,20048,nano
203,74,20262,23328,16160,33211,18117,32384,2003,32013,2576,pico
203,74,20264,6736,8576,39152,20336,32400,1592,39152,14000,ultra
203,74,20265,25344,25120,33928,17104,32400,9395,20456,0,synecho
203,74,20266,9856,12528,45531,26901,32432,2837,44627,16560,nano
203,74,20274,3968,2688,36811,18483,32416,2296,39901,16048,ultra
203,74,20279,11776,11968,17947,1413,32416,8477,13936,0,synecho
203,74,20280,4288,4000,42021,25355,32416,2155,43160,17184,nano
203,74,20283,23952,21408,35155,15245,32416,2397,22627,4496,pico
203,74,20297,19760,23744,28309,11893,32416,363,21397,0,pico
203,74,20298,25168,23328,36429,15787,32400,0,26152,5456,pico
203,74,20300,34032,25680,40557,26376,32400,1928,27323,7632,pico
203,74,20302,13456,16608,37728,21579,32400,19051,21101,2272,synecho
203,74,20304,9904,14000,36605,18072,32416,19475,22213,6800,synecho
203,74,20307,6896,6000,37632,19800,32416,2883,41896,15136,nano
203,74,20308,21584,30640,33840,15693,32400,1904,30277,2208,pico
203,74,20314,16832,26512,30405,15008,32416,10976,11517,0,synecho
203,74,20315,28816,36656,45989,26155,32416,2992,41744,13904,nano
203,74,20316,27104,18384,34091,15797,32416,1947,33821,11280,ultra
203,74,20318,5888,12240,45552,27515,32400,3320,43040,19552,nano
203,74,20321,26208,20480,32648,13851,32416,11629,17509,5680,synecho
203,74,20332,6496,656,39856,25309,32400,2107,42403,13792,nano
203,74,20333,35152,24976,35485,17205,32416,2299,34619,4720,ultra
203,74,20337,7296,768,31880,15728,32416,31504,32891,1120,synecho
203,74,20340,18928,28144,28339,8624,32400,1976,27709,12832,pico
203,74,20341,11840,9376,38179,22744,32416,2243,43973,19424,nano
203,74,20350,24864,23632,34827,17896,32400,2923,26835,2832,pico
203,74,20353,22816,29856,30325,11136,32384,1893,20541,3984,pico
203,74,20354,13552,14048,26563,11059,32416,13469,10051,5168,synecho
203,74,20357,5216,8864,35637,20051,32400,2693,41643,14160,ultra
203,74,20359,24656,19984,36851,19315,32400,1712,31139,7216,pico
203,74,20362,8432,2480,39069,20795,32432,1664,41027,13456,ultra
203,74,20364,8224,368,39520,22813,32416,960,39627,12320,ultra
203,74,20368,8896,5840,36877,18904,32400,1893,41843,17024,nano
203,74,20370,24560,23136,35245,14171,32416,3413,34307,10480,ultra
203,74,20373,14912,6160,19019,2291,32400,1499,26840,7760,pico
203,74,20375,30288,23440,34240,16139,32416,2997,27237,7824,pico
203,74,20378,14480,9328,21808,7101,32416,15301,18371,4528,synecho
203,74,20379,6128,1152,35501,18336,32416,14861,22845,9152,synecho
203,74,20381,30896,26816,37720,17291,32416,1661,32712,8576,ultra
203,74,20388,17184,19200,43077,23336,32400,3083,33301,12224,ultra
203,74,20390,15472,21712,28179,13581,32400,9085,10832,0,synecho
203,74,20391,16640,20368,40901,22813,32416,1752,33640,8688,ultra
203,74,20392,4928,11184,42173,25760,32400,1763,45651,15536,nano
203,74,20394,12080,11088,32288,14213,32400,1595,21032,0,pico
203,74,20399,24800,27600,33168,14240,32416,2061,23861,4880,pico
203,74,20405,26656,23040,31725,12693,32400,2392,39331,9984,ultra
203,74,20410,2592,8192,31027,17776,32416,16005,22547,10160,synecho
203,74,20413,23360,30736,31915,13851,32384,1128,23795,1376,pico
203,74,20419,10128,13792,38555,21416,32400,453,41096,13376,ultra
203,74,20420,19712,29072,28637,11379,32400,1333,25659,1712,pico
203,74,20424,9664,16528,13125,211,32400,2115,26621,10752,pico
203,74,20427,6096,4272,13789,20064,32400,2693,15216,3120,pico
203,74,20429,26144,34416,44565,26512,32400,1941,36917,11008,ultra
203,74,20430,5024,7968,34299,15565,32400,1435,38616,10256,ultra
203,74,20438,23280,29040,35061,16323,32400,1464,30000,10944,pico
203,74,20442,7152,9856,37848,24576,32400,2219,46867,22128,nano
203,74,20443,13408,11984,45192,26683,32400,2728,46075,19008,nano
203,74,20445,32256,22672,32173,5872,32400,1907,34219,4880,pico
203,74,20448,28384,31712,40408,24869,32400,2376,22536,0,pico
203,74,20450,4304,1120,38509,20291,32400,1371,43499,13888,nano
203,74,20455,7728,12336,36491,18272,32400,2968,42741,13264,ultra
203,74,20457,26160,23440,33853,19053,32400,408,34693,9200,ultra
203,74,20459,19600,28768,26320,5147,32400,363,30053,7120,pico
203,74,20460,6448,1664,39488,23253,32416,21333,23701,2208,synecho
203,74,20462,26592,28800,36771,17112,32400,2525,27253,11920,pico
203,74,20463,31408,23344,34549,9757,32400,1333,31955,9648,ultra
203,74,20467,20656,13840,22893,0,32400,1637,24008,0,pico
203,74,20469,5712,5216,30448,7677,32400,1877,32829,20256,ultra
203,74,20473,21856,11968,35379,15952,32416,829,35429,8560,ultra
203,74,20476,22704,29872,40125,23547,32416,1627,36920,4016,ultra
203,74,20479,28000,22960,35707,16797,32432,12243,19747,3136,synecho
203,74,20481,17824,22960,33925,16245,32400,1445,30176,7296,pico
203,74,20483,5184,11664,32781,16741,32416,13061,19883,1424,synecho
203,74,20491,20176,13392,40360,21109,32400,1184,42800,15312,nano
203,74,20492,21680,17744,37413,19648,32432,2389,25467,7312,pico
203,74,20495,24400,21088,30320,10581,32400,995,28608,5616,pico
203,74,20498,4992,1232,38040,21213,32400,3853,43147,13152,nano
203,74,20500,19616,28288,33101,18429,32416,3064,21307,3056,pico
203,74,20504,8512,14944,42915,25205,32400,1741,38472,11120,ultra
203,74,20505,4128,2576,38861,21867,32416,1603,42483,15712,nano
203,74,20507,26592,34400,38461,23115,32400,2619,25968,9792,pico
203,74,20509,11488,12160,35512,18768,32416,20272,23600,736,synecho
203,74,20510,25904,19264,33272,14592,32400,2307,28216,7680,pico
203,74,20513,28896,23296,35944,17675,32416,1189,25379,368,pico
203,74,20516,21408,28464,40581,24317,32400,2467,32195,3584,ultra
203,74,20519,25536,32480,34141,15672,32416,1781,26987,7360,pico
203,74,20522,6288,14688,15613,467,32400,608,26699,4800,pico
203,74,20524,10080,13248,17488,1768,32400,4035,26427,10320,pico
203,74,20525,27520,19968,35187,19712,32416,1725,34427,7296,ultra
203,74,20526,23424,26672,36288,20757,32400,15205,21280,4368,synecho
203,74,20527,33024,24880,36920,22112,32400,1619,31069,6080,pico
203,74,20531,21328,28016,30517,14643,32432,11915,12749,0,synecho
203,74,20533,8864,3488,24701,14181,32416,2776,34083,4752,pico
203,74,20535,4656,7136,43480,24264,32400,1304,45984,19456,nano
203,74,20540,24432,15136,25755,7987,32400,6331,12760,0,synecho
203,74,20541,22832,21536,32456,13627,32416,1504,22680,4272,pico
203,74,20542,4560,5408,31037,15509,32416,16333,17357,6272,synecho
203,74,20543,22768,31536,40768,24229,32416,1912,35891,13408,ultra
203,74,20545,13248,12928,48621,31819,32400,4512,43456,13856,nano
203,74,20546,10704,1968,22227,7397,32400,2667,31600,6800,pico
203,74,20547,33184,42064,44269,23944,32400,2131,29733,4992,ultra
203,74,20548,29024,27280,42491,25659,32400,2189,35445,6208,ultra
203,74,20554,4192,10832,37728,19557,32416,891,41667,19968,nano
203,74,20555,36672,38688,49469,25323,32400,3720,30128,10368,ultra
203,74,20558,5456,14960,39368,21152,32400,1696,37360,9488,ultra
203,74,20559,16160,9024,33451,16227,32416,2677,36016,11840,ultra
203,74,20560,16096,23984,33696,16307,32400,1432,32989,5376,pico
203,74,20562,26112,29440,49144,32891,32400,1824,52027,23248,nano
203,74,20563,26512,24784,34899,15651,32400,1224,31147,2864,pico
203,74,20572,7280,11616,38704,22843,32416,24741,25557,0,synecho
203,74,20579,19408,10240,34459,15760,32432,2053,37915,17600,ultra
203,74,20582,24480,16304,34419,16283,32416,944,29955,6384,pico
203,74,20583,21504,24576,28949,10072,32400,2243,26029,1840,pico
203,74,20585,21584,27856,35715,21429,32416,9379,17168,672,synecho
203,74,20586,7488,864,28312,16437,32400,1749,38779,16320,ultra
203,74,20588,16416,11328,22805,12877,32432,16051,19157,4944,synecho
203,74,20590,9744,8704,37888,22664,32400,1280,39789,12896,ultra
203,74,20592,12576,4144,39019,19971,32400,2189,39448,11280,ultra
203,74,20593,3120,11184,36528,17208,32400,1579,39680,11456,ultra
203,74,20594,6320,14160,33531,16032,32400,20477,19365,2720,synecho
203,74,20606,24624,17296,36984,18915,32400,1824,33032,14368,ultra
203,74,20610,24288,19632,31464,11179,32400,760,29845,6928,pico
203,74,20617,27088,24976,44141,26957,32416,3968,36051,8352,ultra
203,74,20618,8560,9648,41797,22469,32400,2056,38147,10496,ultra
203,74,20620,6992,13536,43611,26971,32400,1685,37749,9296,ultra
203,74,20622,22432,12416,25696,10069,32416,5939,11843,0,synecho
203,74,20624,7712,11904,40456,23621,32400,2312,39435,11984,ultra
203,74,20626,18928,21808,27405,10056,32400,6643,11472,3776,synecho
203,74,20628,6256,12576,34227,15221,32400,1403,43821,18128,nano
203,74,20630,16720,25360,31984,7627,32400,1619,29427,10064,pico
203,75,20635,6864,6368,39565,21704,32400,4243,39067,15520,ultra
203,75,20636,7632,672,15765,1931,32400,3645,21517,928,pico
203,75,20644,28016,21712,35243,21872,32400,2083,32280,8192,ultra
203,75,20647,8096,8448,45080,26525,32416,5408,39003,8384,ultra
203,75,20652,6720,3360,38733,21109,32400,1773,45883,18016,nano
203,75,20660,22336,26272,34376,14549,32400,4416,30453,5248,pico
203,75,20664,5840,928,21053,4219,32400,2779,14613,3840,pico
203,75,20668,5600,2832,24363,10392,32400,12171,18728,8352,synecho
203,75,20671,17808,10576,39741,22192,32400,2728,39723,7552,ultra
203,75,20682,5232,880,35288,17480,32416,3136,43928,15792,nano
203,75,20687,20224,23136,32939,12859,32400,1947,35211,11536,ultra
203,75,20688,9104,11648,43744,24888,32416,3453,42763,12720,nano
203,75,20692,21568,30944,30203,12416,32400,1979,27000,2144,pico
203,75,20693,9248,18992,22149,6856,32416,3115,15536,0,pico
203,75,20696,5440,12320,37099,17968,32416,853,40939,11600,ultra
203,75,20698,10784,20480,42845,24477,32416,2133,36515,6560,ultra
203,75,20699,13632,9376,39349,21421,32416,1253,42056,15216,nano
203,75,20702,12208,21088,34752,17525,32400,589,37035,14448,ultra
203,75,20703,23936,16656,23213,2155,32416,8480,10957,5648,synecho
203,75,20707,33456,28864,39139,23152,32400,1712,26611,2304,pico
203,75,20708,28672,18896,33896,17805,32416,1051,29701,7264,pico
203,75,20711,12592,10384,40184,22629,32400,2672,39533,12080,ultra
203,75,20715,22720,23584,31293,11507,32400,1568,29848,6384,pico
203,75,20716,25200,23312,33323,14717,32400,1605,32797,6224,pico
203,75,20718,10544,3872,35160,17275,32400,3747,44539,15904,nano
203,75,20720,20800,29360,30496,12669,32416,18381,23613,0,synecho
203,75,20721,27488,18784,30984,12523,32416,9256,18525,0,synecho
203,75,20725,21216,30384,32389,16859,32400,19261,20424,0,synecho
203,75,20726,19648,19264,35325,16544,32416,1747,34040,13424,ultra
203,75,20733,7296,11952,42008,24507,32400,2635,42920,13440,nano
203,75,20739,16416,18256,38091,20333,32400,2629,37307,7376,ultra
203,75,20744,26624,21008,31421,16773,32400,2085,29133,8112,pico
203,75,20745,20752,29680,31739,14888,32416,1112,29643,1600,pico
203,75,20750,20800,26656,30101,10328,32400,3533,24747,5760,pico
203,75,20751,30784,23328,35067,15563,32416,3099,35699,4928,ultra
203,75,20756,25136,27088,35424,16133,32400,451,28560,11152,pico
203,75,20759,23728,32080,37805,18824,32400,1808,35432,11264,ultra
203,75,20762,17984,23408,53843,35515,32400,4864,45971,17504,nano
203,75,20763,16096,20048,36413,15579,32400,1811,30571,6480,pico
203,75,20769,14368,10928,43819,24931,32400,2952,40965,15072,nano
203,75,20771,6992,8000,39856,20267,32416,3115,45040,20176,nano
203,75,20773,5296,12560,14664,384,32400,2376,14245,0,pico
203,75,20774,32176,22064,33659,1675,32400,1723,29437,11424,pico
203,75,20778,18592,18032,36613,17333,32416,2075,38128,14576,ultra
203,75,20782,29168,36112,42141,24859,32400,984,35251,10416,ultra
203,75,20784,11152,12496,42619,25627,32400,2571,44269,15328,nano
203,75,20786,16432,15952,42925,23264,32400,2285,38936,9792,ultra
203,75,20790,21344,22528,36509,17173,32400,0,33021,7472,ultra
203,75,20799,4016,7632,16389,6659,32400,3168,18133,13840,pico
203,75,20801,12320,4016,38019,20720,32400,912,38736,12800,ultra
203,76,20805,16672,7840,12336,595,32400,3024,12192,0,pico
203,76,20808,5712,8400,36971,18499,32416,2035,39221,14592,ultra
203,76,20811,17776,16048,48288,32819,32400,2536,50797,25248,nano
203,76,20817,40416,34688,49464,32461,32400,224,32208,6112,ultra
203,76,20819,10976,7040,38581,22600,32384,18403,22877,6432,synecho
203,76,20821,7936,6992,14552,456,32400,1019,25173,0,pico
203,76,20826,25072,27392,35141,16965,32400,3504,26253,5792,pico
203,76,20827,24064,23168,31317,15635,32400,5187,11773,0,synecho
203,76,20834,4624,10112,17288,0,32416,1925,12656,0,pico
203,76,20840,25216,25744,33533,14168,32400,2504,24731,8896,pico
203,76,20844,4384,10688,16501,53,32400,5320,9032,0,synecho
203,76,20848,14224,14480,25784,9576,32400,3781,14589,0,pico
203,76,20849,32048,21760,33424,22496,32416,2755,15597,3808,pico
203,76,20853,23136,16784,34976,18096,32400,2077,35955,7456,ultra
203,76,20856,31344,24912,38635,22504,32416,1635,29501,6832,pico
203,76,20858,6144,6064,36443,19021,32400,3187,40896,13328,ultra
203,76,20863,25312,22208,31653,15899,32400,6347,18005,0,synecho
203,76,20873,7968,9920,36024,17925,32400,2544,35416,9008,ultra
203,76,20875,27392,25184,35347,19453,32400,6115,35125,6112,ultra
203,76,20877,17856,21728,41872,24483,32400,2216,33611,8640,ultra
203,76,20881,5888,4192,35763,19552,32400,109,37776,11728,ultra
203,76,20882,6944,9744,36784,18763,32416,3008,37856,10320,ultra
203,76,20886,7584,4592,30283,11141,32400,971,35445,8832,ultra
203,76,20890,3744,80,37251,20645,32384,3080,44995,14576,nano
203,76,20897,31104,21264,32448,13789,32400,8656,23168,3392,synecho
203,76,20899,29440,24640,36048,19995,32400,3896,38299,16832,ultra
203,76,20901,6176,13008,36347,19416,32400,2869,40976,17824,nano
203,76,20903,5712,13776,38600,19040,32416,2827,40123,9328,ultra
203,76,20905,32496,40288,43267,29301,32400,3136,29475,8176,ultra
203,76,20906,5456,10096,36115,18533,32384,1283,37360,7504,ultra
203,76,20913,5008,11376,36523,17483,32416,17195,22920,0,synecho
203,76,20914,32544,29536,41421,24619,32416,1712,25512,7184,pico
203,76,20925,19680,10368,40600,23307,32416,1776,37821,13424,ultra
203,76,20929,7616,13936,29896,14304,32400,25128,23227,7504,synecho
203,76,20931,31968,23040,34341,16491,32416,1869,28389,9280,pico
203,76,20933,5616,4208,21491,0,32400,2952,29149,10160,pico
203,76,20934,6368,5296,38200,22173,32432,21432,28453,4528,synecho
203,76,20936,17680,24688,25939,9152,32416,6757,6456,4656,synecho
203,76,20943,17504,23424,46269,28987,32400,2576,38000,14976,nano
203,76,20947,21632,17104,29504,15208,32416,15237,18355,0,synecho
203,76,20949,16688,21120,38723,21523,32400,2101,35328,7312,ultra
203,76,20950,5712,8464,37024,22368,32400,2712,30061,10800,ultra
203,76,20951,32352,37712,50389,31635,32416,3981,47280,19296,nano
203,76,20952,31280,21744,30704,13683,32400,5405,30853,5920,pico
203,76,20953,4240,1744,36589,23051,32400,29765,33099,7104,synecho
203,76,20955,24992,16688,34637,13739,32416,2133,35443,10592,ultra
203,76,20958,23936,26896,47523,30939,32416,2528,47592,19440,nano
203,76,20967,14368,9440,40395,23213,32400,4933,40547,5360,ultra
203,76,20975,19456,20992,38544,22091,32400,2315,36637,17184,ultra
203,76,20978,4304,8448,39131,25043,32416,2557,41027,15664,nano
203,76,20981,21104,19952,30392,15101,32400,10693,11683,0,synecho
203,76,20982,14288,6096,37933,18621,32416,1573,38405,15520,ultra
203,76,20983,24656,15392,36176,17885,32400,2077,28464,4592,pico
203,76,20984,23104,25536,51371,35147,32432,5680,42056,14944,nano
203,76,20985,28656,20416,27547,7112,32416,1499,30440,12160,pico
203,76,20986,24560,22112,32411,17483,32400,10176,20725,3520,synecho
203,76,20990,21520,19168,39632,20507,32416,1272,38080,12688,ultra
